uid,age,sex,limit,User_age_range,User_interdate
46889,35,1,5.974677085876465,3,320
20161,25,1,6.292054653167725,1,167
54654,35,2,6.292054653167725,3,174
19839,30,1,6.292054653167725,2,333
82129,30,2,5.722768306732178,2,205
69013,30,2,6.153413772583008,2,223
62822,30,1,6.153413772583008,2,252
8840,30,1,5.722768306732178,2,308
33430,30,2,5.974677085876465,2,216
42706,40,1,5.974677085876465,4,203
31055,30,1,5.292153835296631,2,167
64582,50,1,5.974677085876465,4,346
21947,30,1,6.153413772583008,2,302
52201,35,1,6.153413772583008,3,193
65736,30,1,5.974677085876465,2,181
45526,25,1,5.974677085876465,1,295
35897,35,1,6.153413772583008,3,258
56500,30,1,6.292054653167725,2,336
26452,30,1,5.292153835296631,2,224
60647,30,2,6.292054653167725,2,264
12406,25,1,5.292153835296631,1,307
67921,25,1,5.722768306732178,1,349
9705,30,1,5.974677085876465,2,240
61055,40,1,5.974677085876465,4,207
78325,30,1,6.292054653167725,2,175
82358,30,1,6.292054653167725,2,208
67166,40,1,6.153413772583008,4,326
20877,30,1,5.722768306732178,2,260
41487,30,1,5.722768306732178,2,214
64043,25,1,5.974677085876465,1,324
31410,40,1,6.292054653167725,4,160
68308,35,2,6.292054653167725,3,220
20558,30,1,5.722768306732178,2,159
13496,30,1,5.292153835296631,2,302
23115,25,1,5.292153835296631,1,279
57426,35,1,5.974677085876465,3,194
5145,30,1,5.722768306732178,2,364
29361,25,1,5.292153835296631,1,204
61327,30,1,5.292153835296631,2,210
27604,30,1,6.292054653167725,2,225
30399,30,1,5.974677085876465,2,305
58368,40,1,6.153413772583008,4,224
66447,40,1,6.153413772583008,4,306
71987,40,1,5.974677085876465,4,307
4016,25,2,5.292153835296631,1,360
31822,35,1,6.292054653167725,3,167
33825,35,1,5.292153835296631,3,207
24651,35,1,6.153413772583008,3,170
26775,30,1,6.153413772583008,2,307
34024,35,1,6.292054653167725,3,208
54244,25,1,5.292153835296631,1,190
47563,40,1,5.974677085876465,4,319
78323,30,1,6.292054653167725,2,193
61248,35,1,5.722768306732178,3,307
26324,40,1,6.153413772583008,4,204
58804,40,2,5.974677085876465,4,261
20887,30,1,6.292054653167725,2,223
10840,30,1,5.974677085876465,2,208
22097,35,1,5.292153835296631,3,212
28218,30,1,5.722768306732178,2,205
34215,35,1,5.292153835296631,3,248
89345,35,1,6.292054653167725,3,362
63105,35,1,5.974677085876465,3,163
6550,35,1,5.974677085876465,3,332
31495,35,1,6.292054653167725,3,167
14604,25,1,5.722768306732178,1,260
41230,25,1,5.722768306732178,1,364
78642,30,1,6.153413772583008,2,183
4251,30,1,5.722768306732178,2,295
72779,30,1,6.292054653167725,2,229
852,40,1,5.292153835296631,4,246
70848,40,1,5.974677085876465,4,291
50961,30,1,6.153413772583008,2,288
64736,40,1,6.292054653167725,4,328
54133,30,1,5.722768306732178,2,349
37850,30,1,6.153413772583008,2,307
22929,25,1,6.153413772583008,1,265
44965,40,1,6.292054653167725,4,288
54855,35,1,5.974677085876465,3,162
56536,30,1,5.974677085876465,2,288
16514,25,1,5.292153835296631,1,265
62761,30,1,5.722768306732178,2,216
66440,30,1,5.292153835296631,2,292
54725,25,1,5.974677085876465,1,214
69642,30,1,5.722768306732178,2,300
28023,25,1,6.292054653167725,1,161
79323,30,1,5.292153835296631,2,182
54861,30,2,6.292054653167725,2,300
2676,30,2,5.722768306732178,2,262
5914,30,2,5.974677085876465,2,230
87923,35,1,6.153413772583008,3,217
17375,30,1,6.292054653167725,2,158
37436,40,2,6.292054653167725,4,295
23534,35,1,5.974677085876465,3,244
70103,35,1,5.292153835296631,3,256
61655,30,1,5.974677085876465,2,265
37608,30,1,5.722768306732178,2,264
18706,30,1,5.974677085876465,2,285
54526,25,2,6.292054653167725,1,333
10583,30,1,5.722768306732178,2,213
85024,30,1,5.292153835296631,2,177
30104,35,1,5.974677085876465,3,214
21824,40,1,6.292054653167725,4,307
61752,30,2,6.292054653167725,2,227
19811,35,2,6.153413772583008,3,166
56127,30,1,5.722768306732178,2,302
79131,35,1,5.292153835296631,3,249
56928,25,1,5.292153835296631,1,229
14103,30,1,5.722768306732178,2,167
10972,35,1,5.722768306732178,3,307
39011,35,1,5.974677085876465,3,288
18658,30,1,5.292153835296631,2,307
61330,40,1,6.292054653167725,4,338
33316,35,1,6.292054653167725,3,292
27738,25,1,6.292054653167725,1,224
85855,35,1,5.722768306732178,3,301
90494,40,1,6.292054653167725,4,231
16015,25,1,5.292153835296631,1,202
84857,35,2,5.974677085876465,3,287
44128,40,1,5.974677085876465,4,256
10231,35,1,6.292054653167725,3,163
57528,35,1,5.974677085876465,3,207
71288,35,2,5.292153835296631,3,307
81629,30,2,6.292054653167725,2,283
65165,45,1,5.722768306732178,4,349
64899,40,1,6.292054653167725,4,162
65515,30,1,5.722768306732178,2,358
32347,40,1,5.722768306732178,4,287
52423,30,1,5.722768306732178,2,223
26075,30,2,5.722768306732178,2,230
41471,30,1,5.974677085876465,2,159
72665,35,1,5.974677085876465,3,288
18392,30,1,6.153413772583008,2,324
37659,35,1,6.292054653167725,3,221
24944,30,1,6.292054653167725,2,310
3623,40,1,5.722768306732178,4,153
15767,25,2,5.722768306732178,1,257
29108,35,1,6.153413772583008,3,218
68015,30,1,5.292153835296631,2,260
58949,40,1,6.153413772583008,4,260
17946,35,1,6.292054653167725,3,281
20079,30,1,5.292153835296631,2,180
11894,35,1,6.292054653167725,3,230
30189,30,1,5.722768306732178,2,161
42493,30,1,5.722768306732178,2,209
26973,25,1,5.292153835296631,1,203
72852,30,1,5.722768306732178,2,183
53606,30,1,6.292054653167725,2,165
68751,25,1,5.722768306732178,1,246
64684,30,1,5.974677085876465,2,334
47944,40,2,5.974677085876465,4,205
75675,30,1,5.974677085876465,2,353
62706,30,1,6.153413772583008,2,307
66581,45,1,6.292054653167725,4,183
59591,25,1,5.292153835296631,1,193
58410,25,1,6.153413772583008,1,345
90732,35,1,6.292054653167725,3,157
53055,35,1,5.974677085876465,3,191
30938,35,1,5.974677085876465,3,230
88604,25,1,6.153413772583008,1,153
47720,25,1,5.722768306732178,1,239
86531,25,1,5.974677085876465,1,167
34646,30,1,5.722768306732178,2,292
3757,35,1,6.292054653167725,3,336
6355,35,2,5.292153835296631,3,236
35429,30,1,5.292153835296631,2,349
27536,35,2,5.974677085876465,3,248
3791,30,1,5.722768306732178,2,175
52327,30,2,6.153413772583008,2,187
1392,30,1,5.974677085876465,2,190
47521,25,1,5.292153835296631,1,220
3140,30,1,5.974677085876465,2,182
50455,25,1,5.722768306732178,1,291
18217,30,1,5.722768306732178,2,323
89144,30,1,5.722768306732178,2,245
64568,35,1,5.974677085876465,3,194
29104,40,1,5.292153835296631,4,240
12949,30,1,5.722768306732178,2,206
81621,25,2,5.722768306732178,1,163
25177,35,1,5.974677085876465,3,163
47749,30,1,5.974677085876465,2,294
58886,25,1,5.292153835296631,1,286
85943,25,1,6.292054653167725,1,227
21514,30,1,5.292153835296631,2,193
66971,40,1,6.292054653167725,4,300
81067,30,1,6.153413772583008,2,294
41127,35,1,5.292153835296631,3,306
33536,40,1,5.974677085876465,4,303
362,25,1,5.292153835296631,1,159
3358,40,1,6.292054653167725,4,363
53953,25,1,6.153413772583008,1,338
15286,25,1,6.292054653167725,1,199
11439,30,1,6.292054653167725,2,357
14115,30,1,5.974677085876465,2,308
66694,35,1,5.292153835296631,3,218
23659,40,1,5.722768306732178,4,202
51345,35,1,5.974677085876465,3,284
17449,30,1,6.292054653167725,2,335
18048,35,2,5.722768306732178,3,332
86190,30,1,5.292153835296631,2,194
27850,40,1,5.974677085876465,4,328
57650,35,1,5.292153835296631,3,307
62178,45,1,5.974677085876465,4,229
37719,30,1,5.722768306732178,2,214
55353,30,1,6.292054653167725,2,350
65925,30,1,5.292153835296631,2,241
52114,30,1,6.292054653167725,2,186
58272,30,1,6.292054653167725,2,168
19752,30,1,5.292153835296631,2,288
16527,30,1,5.974677085876465,2,221
39523,35,1,6.292054653167725,3,302
17206,40,1,6.292054653167725,4,169
8870,40,1,6.292054653167725,4,216
35996,40,1,6.292054653167725,4,321
89707,30,1,6.292054653167725,2,222
79480,35,1,5.974677085876465,3,246
56211,30,1,6.153413772583008,2,169
16002,35,1,5.292153835296631,3,185
35923,30,1,5.292153835296631,2,222
37475,40,1,6.292054653167725,4,301
21523,30,1,6.153413772583008,2,308
89399,35,1,5.974677085876465,3,168
58010,35,1,5.974677085876465,3,193
61402,30,1,5.974677085876465,2,228
69228,30,1,5.722768306732178,2,193
38644,35,1,5.722768306732178,3,252
68480,30,2,5.722768306732178,2,349
74627,35,1,6.292054653167725,3,329
28421,45,1,6.292054653167725,4,168
63269,35,1,5.974677085876465,3,157
3804,45,1,5.974677085876465,4,164
82221,35,1,6.292054653167725,3,230
31499,25,1,5.974677085876465,1,221
6221,30,1,5.292153835296631,2,297
30372,40,1,6.292054653167725,4,361
48538,30,1,5.722768306732178,2,229
47121,35,1,5.292153835296631,3,167
65338,40,1,5.292153835296631,4,257
1366,35,2,6.292054653167725,3,167
263,30,1,5.722768306732178,2,220
42885,35,1,6.153413772583008,3,361
69274,45,1,5.974677085876465,4,244
53191,50,1,5.292153835296631,4,286
26310,35,1,6.292054653167725,3,354
21643,35,2,5.292153835296631,3,258
41852,35,1,5.974677085876465,3,187
332,35,1,5.722768306732178,3,312
86241,50,1,6.292054653167725,4,336
7582,35,2,5.974677085876465,3,203
88475,40,2,6.153413772583008,4,258
26601,35,2,5.292153835296631,3,245
38920,40,1,6.292054653167725,4,321
86635,35,1,6.292054653167725,3,224
6033,30,1,6.153413772583008,2,255
7956,45,1,5.292153835296631,4,246
21575,35,1,6.292054653167725,3,220
88029,35,1,5.722768306732178,3,307
38853,40,1,6.292054653167725,4,221
25718,30,1,5.292153835296631,2,181
73903,40,1,6.153413772583008,4,335
37541,35,2,5.974677085876465,3,202
27480,30,2,5.722768306732178,2,336
88358,30,2,5.722768306732178,2,259
69182,30,1,5.292153835296631,2,211
34980,45,1,6.292054653167725,4,161
82161,40,1,6.153413772583008,4,288
61373,35,1,5.974677085876465,3,307
86890,30,1,6.153413772583008,2,288
79583,30,1,5.974677085876465,2,307
80968,30,1,5.292153835296631,2,255
421,30,1,6.292054653167725,2,224
43123,35,1,5.292153835296631,3,308
3097,40,2,5.292153835296631,4,252
6766,30,1,6.292054653167725,2,221
34950,30,1,5.974677085876465,2,307
3809,35,1,6.292054653167725,3,337
17908,25,1,5.722768306732178,1,297
10798,30,1,5.722768306732178,2,223
69584,35,1,6.292054653167725,3,166
70885,30,1,5.974677085876465,2,204
36345,35,2,5.292153835296631,3,191
53007,35,1,5.974677085876465,3,231
32648,30,1,5.974677085876465,2,357
87805,25,1,5.974677085876465,1,248
83461,35,1,6.292054653167725,3,158
33972,30,1,5.292153835296631,2,289
68144,30,1,5.292153835296631,2,258
57467,35,1,6.153413772583008,3,345
60205,30,2,5.292153835296631,2,280
49374,35,1,6.292054653167725,3,332
21418,25,1,6.153413772583008,1,211
27551,35,1,6.153413772583008,3,196
30629,35,1,5.722768306732178,3,303
81773,30,1,5.292153835296631,2,253
68746,30,1,5.292153835296631,2,263
48265,25,1,5.292153835296631,1,221
51959,35,1,5.292153835296631,3,165
67648,30,1,6.292054653167725,2,161
73764,35,1,6.292054653167725,3,331
19571,25,1,6.153413772583008,1,264
29171,40,1,6.292054653167725,4,322
46481,30,1,5.722768306732178,2,261
41910,30,1,5.722768306732178,2,294
59064,30,1,6.292054653167725,2,210
84650,25,1,5.292153835296631,1,158
16470,30,1,6.292054653167725,2,167
63342,30,1,6.292054653167725,2,228
44062,30,1,5.292153835296631,2,161
9073,30,1,6.153413772583008,2,167
65850,25,1,5.292153835296631,1,192
59614,25,2,5.292153835296631,1,160
40548,30,1,5.292153835296631,2,300
63285,30,1,6.153413772583008,2,193
66077,25,1,6.292054653167725,1,228
63822,30,1,5.722768306732178,2,161
70107,25,1,5.722768306732178,1,215
49412,25,1,5.974677085876465,1,172
51772,30,1,5.722768306732178,2,167
25778,30,1,6.153413772583008,2,216
65335,30,1,5.722768306732178,2,253
59013,35,1,5.974677085876465,3,180
49063,25,1,6.292054653167725,1,166
15041,45,1,6.292054653167725,4,335
81829,30,1,6.292054653167725,2,354
71399,35,1,6.292054653167725,3,231
20048,35,1,5.292153835296631,3,271
25404,40,1,6.292054653167725,4,335
48858,35,1,6.292054653167725,3,160
59613,45,1,5.722768306732178,4,307
84942,30,1,5.974677085876465,2,223
19302,40,1,6.292054653167725,4,336
18511,30,1,5.974677085876465,2,332
45908,40,2,5.974677085876465,4,327
70392,30,1,5.974677085876465,2,167
17680,25,1,5.292153835296631,1,200
45740,35,1,5.292153835296631,3,292
75923,30,1,5.722768306732178,2,193
8861,30,1,6.292054653167725,2,260
20198,40,1,5.974677085876465,4,363
44354,25,1,6.153413772583008,1,251
76349,25,1,5.292153835296631,1,254
53175,30,1,5.974677085876465,2,170
64319,30,1,6.153413772583008,2,193
65169,30,1,5.974677085876465,2,245
67324,30,1,6.292054653167725,2,349
8551,30,1,5.292153835296631,2,207
60413,30,1,5.974677085876465,2,202
83706,30,1,5.722768306732178,2,167
69474,25,1,5.292153835296631,1,181
41449,30,1,6.153413772583008,2,218
10627,35,1,6.292054653167725,3,336
79838,35,1,5.722768306732178,3,154
46254,35,1,5.974677085876465,3,166
38321,35,1,5.292153835296631,3,193
37709,30,2,5.722768306732178,2,207
53622,25,1,5.292153835296631,1,214
52066,35,1,5.292153835296631,3,252
26837,30,1,5.974677085876465,2,288
83093,35,1,6.153413772583008,3,335
75599,30,2,5.974677085876465,2,225
47778,30,1,5.722768306732178,2,187
61506,25,1,6.292054653167725,1,167
47260,25,1,5.292153835296631,1,255
70395,25,1,6.292054653167725,1,223
30677,30,1,6.292054653167725,2,335
77041,25,1,5.722768306732178,1,335
40454,30,1,6.292054653167725,2,269
23715,30,2,6.153413772583008,2,259
64636,45,1,6.153413772583008,4,250
18480,30,1,5.292153835296631,2,203
44744,30,1,6.292054653167725,2,335
29857,25,1,5.292153835296631,1,193
2628,40,1,6.292054653167725,4,209
3571,30,1,6.292054653167725,2,296
50668,35,1,5.974677085876465,3,166
28265,35,1,5.974677085876465,3,349
41592,35,1,5.722768306732178,3,359
71008,30,2,5.292153835296631,2,203
88149,40,1,5.722768306732178,4,306
56037,25,1,5.292153835296631,1,157
27419,30,1,5.292153835296631,2,335
1466,35,2,5.292153835296631,3,335
487,35,1,5.292153835296631,3,288
73055,35,1,6.292054653167725,3,331
10123,45,1,6.153413772583008,4,316
12383,30,1,6.292054653167725,2,231
38035,30,1,5.974677085876465,2,349
73999,30,1,5.722768306732178,2,187
35898,25,1,6.292054653167725,1,364
44183,30,1,5.722768306732178,2,246
12117,25,1,6.153413772583008,1,344
90857,40,1,6.292054653167725,4,206
70310,35,1,5.292153835296631,3,283
48002,45,1,5.974677085876465,4,288
47267,30,1,6.153413772583008,2,360
57624,45,1,5.974677085876465,4,296
76404,30,1,6.153413772583008,2,218
76261,40,1,5.974677085876465,4,175
4583,40,1,6.292054653167725,4,339
82154,30,1,5.722768306732178,2,183
37239,25,1,6.153413772583008,1,167
66181,35,1,6.292054653167725,3,288
39004,30,1,5.974677085876465,2,336
56016,25,1,5.292153835296631,1,224
24754,25,1,5.292153835296631,1,301
85552,35,1,5.292153835296631,3,245
60190,25,1,5.292153835296631,1,259
59652,30,2,5.974677085876465,2,336
54787,25,1,5.292153835296631,1,260
2215,30,1,6.292054653167725,2,225
56735,30,1,5.974677085876465,2,187
5993,25,1,5.292153835296631,1,207
24124,35,1,5.292153835296631,3,296
82345,35,1,6.292054653167725,3,279
3068,40,1,5.974677085876465,4,307
72481,25,1,5.974677085876465,1,173
72353,30,1,5.292153835296631,2,245
8768,40,1,5.722768306732178,4,349
74285,25,1,5.974677085876465,1,229
16726,25,1,5.974677085876465,1,256
82669,35,1,6.153413772583008,3,247
27650,30,1,5.974677085876465,2,307
52309,35,1,6.292054653167725,3,193
27694,30,2,5.722768306732178,2,253
4716,25,1,5.292153835296631,1,178
65070,30,1,6.292054653167725,2,343
48824,35,1,6.292054653167725,3,189
43665,40,2,6.153413772583008,4,171
37368,40,2,6.292054653167725,4,316
86782,30,1,6.153413772583008,2,160
36475,30,1,5.974677085876465,2,251
47957,25,2,5.722768306732178,1,258
6328,30,1,5.974677085876465,2,249
22705,30,1,5.974677085876465,2,266
56533,30,1,6.292054653167725,2,160
44091,30,1,6.153413772583008,2,311
38539,25,1,6.292054653167725,1,167
46672,30,1,5.974677085876465,2,349
46095,35,1,6.292054653167725,3,228
21301,35,1,5.722768306732178,3,250
66727,35,1,5.722768306732178,3,186
30605,40,1,5.974677085876465,4,252
75679,30,1,6.153413772583008,2,288
76978,35,1,5.974677085876465,3,343
51231,35,1,5.722768306732178,3,225
28143,35,1,6.292054653167725,3,203
79139,40,1,6.292054653167725,4,339
36136,30,1,6.292054653167725,2,187
61230,30,1,6.292054653167725,2,224
19740,30,1,6.292054653167725,2,194
57802,40,1,6.153413772583008,4,202
20242,40,1,6.292054653167725,4,349
26734,35,1,6.153413772583008,3,336
4443,30,1,6.153413772583008,2,251
36706,40,1,6.292054653167725,4,268
81306,30,1,5.974677085876465,2,167
63947,30,1,6.292054653167725,2,167
88249,45,2,6.292054653167725,4,161
71699,30,2,5.292153835296631,2,237
75269,30,1,6.292054653167725,2,218
78359,25,1,5.292153835296631,1,249
64068,35,1,5.974677085876465,3,223
81249,35,1,6.292054653167725,3,207
42088,40,1,5.974677085876465,4,307
19106,30,2,6.292054653167725,2,303
57275,25,1,5.722768306732178,1,307
27304,30,1,6.292054653167725,2,343
51996,45,1,5.974677085876465,4,363
22283,40,1,5.974677085876465,4,284
47841,40,1,5.974677085876465,4,301
50965,35,1,5.974677085876465,3,288
57182,40,1,6.153413772583008,4,246
64359,30,1,6.292054653167725,2,166
70015,35,2,5.974677085876465,3,336
10279,30,1,5.722768306732178,2,339
89392,35,1,6.292054653167725,3,344
49305,35,1,6.292054653167725,3,288
61927,30,2,5.722768306732178,2,253
90679,30,1,5.974677085876465,2,286
64352,35,1,6.153413772583008,3,180
71912,35,1,5.292153835296631,3,229
12035,40,1,5.974677085876465,4,307
10490,30,2,5.974677085876465,2,250
21024,25,1,5.974677085876465,1,261
25103,40,1,5.722768306732178,4,294
29016,40,1,6.292054653167725,4,280
11227,40,1,6.292054653167725,4,246
26942,35,1,5.974677085876465,3,245
41140,35,1,6.292054653167725,3,229
29724,40,1,6.292054653167725,4,204
13605,25,1,6.292054653167725,1,160
52236,30,1,5.292153835296631,2,181
43415,25,1,6.153413772583008,1,222
1944,30,1,5.974677085876465,2,341
75195,30,1,5.722768306732178,2,222
55328,35,1,5.292153835296631,3,349
18902,30,2,5.292153835296631,2,303
44879,40,1,5.292153835296631,4,349
28613,35,1,6.153413772583008,3,225
23940,40,1,5.722768306732178,4,349
50540,40,1,5.974677085876465,4,287
85191,35,2,5.722768306732178,3,308
29548,30,1,5.974677085876465,2,349
50137,30,2,5.722768306732178,2,329
51036,30,1,6.153413772583008,2,350
38818,35,1,5.974677085876465,3,334
52460,30,2,6.292054653167725,2,159
49845,35,1,5.974677085876465,3,226
61594,45,1,6.292054653167725,4,192
77682,45,2,5.292153835296631,4,292
34937,30,1,5.722768306732178,2,230
31782,35,1,5.722768306732178,3,294
11925,40,1,6.292054653167725,4,308
49353,45,1,6.292054653167725,4,288
54946,40,1,6.292054653167725,4,155
54394,45,1,6.292054653167725,4,307
44819,45,1,5.722768306732178,4,340
77944,40,1,6.153413772583008,4,331
